o	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Methanobacteriales	Lactobacillales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales	Pseudomonadales	Bacteroidales	Burkholderiales
Healthy	1.25135808925409	0.528749631807849	-1.37059040089728	-5	-5	-2.04963514562388	-0.843966008076379	-1.45680141436235	-5	-5	-5	1.59103854857582	-0.229737261829407
Healthy	1.04884677491434	0.480688049594046	-0.413998149688149	-5	-5	-1.12638880300353	-5	-0.274496731140684	-5	-5	-1.63864997564773	1.88922200916219	-0.532036909464865
D015179	0.938969297401585	1.34505617757639	0.773926800313078	-5	-5	0.0255802854362789	0.0665309087088711	-1.4891869894875	-5	-5	-5	1.48931372730751	-5
D015179	0.639376905735657	-0.31815298259578	-5	1.54276581626178	-5	-0.817670959383294	-1.85667287000795	-0.0925187707336846	-5	-5	-5	1.63447656480949	-5
Healthy	1.15392273883828	1.03132119259233	-5	-2.00348832784582	-5	-2.38510278396687	-1.27556027660293	-0.547906750982268	-5	-5	-5	1.8117665089557	-1.81219736128158
Healthy	1.51236415939653	1.13939700382567	-0.956677026425425	0.0124406973175787	0.207265343050662	-5	-0.840132152907433	-0.44797701387014	-5	-5	-1.24603413413484	1.59685539652747	-0.439806332995802
Healthy	0.478205636011882	0.577220568338872	-0.185332966504321	-5	-5	-5	-0.855799539816121	-0.768632368598289	-5	-5	-5	1.88730418042621	-0.646314531296492
Healthy	1.26812589257096	1.16593544109963	1.30730152456495	0.426177686216186	-5	-5	-5	-5	0.535202946616954	-5	-5	1.32060817960064	-5
Healthy	1.27007482849191	0.84802460835316	-0.398722443141934	-5	-5	-0.485319455875018	-5	0.119737438273207	-5	-0.546299526640228	-5	1.67418769195372	0.916105320236676
Healthy	1.16086003000241	1.35472523717073	0.487887488238088	-5	-5	-1.1863523046531	-1.33686468504225	-0.0927122802529269	-5	-2.01367622294923	-1.67386904328921	1.69451631300783	-2.51570016065321
Healthy	1.60867544368415	0.985650524807532	-1.68298189895189	-5	-1.79615153625377	-1.76827561667148	-1.30478108109485	-1.91080163319485	-5	-0.610355568920521	-5	1.55683816206066	-1.16481693015096
Healthy	0.997098798486549	0.41047354272833	-2.10790539730952	-0.420616595786064	-5	-2.49620931694282	0.480553062699266	-1.25656863485332	-5	-5	0.0516386600808274	1.57954272497073	-3.79588001734407
Healthy	1.08294936627307	-0.379395534610276	-5	-5	-5	-1.21616785661556	-5	-5	-5	-5	-5	1.90082281676867	-1.04682039893437
D015179	1.27030142981544	1.14863380691512	0.0612262251191152	-5	-5	-5	-1.46521264137051	0.429776496491652	-5	-5	-5	1.66510394317982	-5
Healthy	0.553887879069078	0.576869784996252	-0.721154978252832	-5	-5	-1.03007181057188	-1.39491053811842	-5	-5	-5	-5	1.93788483113969	-0.977447915814986
D015179	1.14818975545224	0.636801718675668	0.290573247788597	0.770274531479087	0.0455263844166162	-0.30230870206159	0.0275819848950492	0.233835949719049	-0.0152657147785653	-5	-1.88206616496036	1.380185002294	-1.98505965020706
Healthy	1.45769376259643	0.950383355316478	-0.544074558816363	-0.130961995329009	-5	-0.47609752726618	-1.41386297476921	-1.94271435558179	-0.0589758069357306	-5	-5	1.61085725399383	0.768481963923668
Healthy	1.44011167183927	0.438513869525672	1.42712843167449	-5	-5	-0.263619435427974	-5	-0.0497909742878751	-5	-5	-0.067257421249216	0.266997975857426	-5
Healthy	0.671717915123601	0.712005357050853	0.579876160049306	-0.0323163279569116	-0.0406580462968359	-0.905808475090468	-5	-5	-5	-5	-5	1.78040610656076	-0.771830710460149
Healthy	0.571165915577038	0.360150184378671	-5	-5	-0.919662176752433	-5	-0.596467695150566	-0.209299744699489	-1.12101887660626	-5	-5	1.88951554688682	-5
Healthy	0.896149628968355	0.944806791485001	1.21680117063602	-5	-5	-0.763135377682612	-1.04421607108309	-0.304072000137212	-5	-1.86518562967954	-5	1.61051505468897	0.307294889459981
Healthy	1.30583398505524	0.790130986764284	-0.0648707650843178	-2.34872198600186	-5	-0.193806454525607	-2.24336389175415	-5	0.537063142781617	-5	-5	1.67060779987076	0.782188017879431
Healthy	0.938818325042678	1.25071073588448	0.379178565528129	-0.960149822250335	-5	-0.425575150338882	-0.327782034668481	-0.123349235815203	-5	-5	-1.87386859273802	1.66885704763737	0.406115897462093
Healthy	0.796173848428201	0.892577069620122	1.32184357093128	0.343067721084054	-1.23077041826341	-1.14020145251943	0.273082332801593	-0.53545084176614	0.146506327494962	-5	0.0608375474091636	1.27451737939811	-5
Healthy	1.56822238190779	1.13242780197671	-0.50956391880679	-5	-5	-5	-5	0.0183425990758236	-5	-5	-5	1.52448154442554	-2.61083391563547
Healthy	1.16309157204025	0.657626565379835	-1.61118858652648	-1.71130373940974	-5	-1.47664379334521	-0.470864922499223	-0.985899678480379	0.652693946220056	-2.27002571430044	-5	1.77167521273189	0.112558084473062
Healthy	1.39638924400315	1.28643289055437	1.41533650013436	-5	-5	-0.594995334949631	-5	-0.199083686728869	-5	-5	-5	1.20530940502161	-1.89688074645429
Healthy	0.128366953938082	1.10927777736929	0.11459764164682	-0.306642446352475	-5	-0.524735699394997	-0.0887837787822374	0.131101950794652	-1.84588047448415	-5	-5	1.43472822256282	-5
Healthy	1.41458096944572	1.41682932614673	0.0660686275345452	0.0605656436542533	-5	0.327969582760688	-5	-0.534096901826697	-0.734427538256882	-5	-5	1.34204230922063	-5
D015179	0.99337714479263	0.903264212701111	0.418442165533987	1.50797602786237	1.08674447367973	0.285075492515418	0.74595498567164	-2.13966199342901	-5	0.0411162279694851	-5	1.20789653425998	-0.670236124986684
D015179	1.69569448117619	0.578986277657426	1.03238342068099	0.528889716646143	0.445669576017134	0.0202120718910673	-5	0.646218400779323	-5	-5	0.31682759759561	-0.529016512618473	-5
Healthy	-0.106066329071976	0.676109891462213	-1.44635966376865	0.850393793244249	-5	-5	-0.487048920027509	-0.128397878977688	-5	-5	-5	1.73148416739004	-0.488076552149854
D015179	1.19927565330434	1.28603139873223	0.713929655677009	1.22131276018971	-5	-5	-5	0.675896519661492	-5	-5	-5	1.51226737473181	-0.151675379630697
Healthy	1.38093428267572	-0.279617402559753	0.356757992092367	-5	-5	-0.142673535478424	-0.677718667628392	0.239322006786625	-5	-0.222058709360303	-2.32605800136591	1.74970857238419	-5
Healthy	-0.385461330289945	0.764040814751593	-1.98842955640272	1.63846040286849	-5	-2.73048705578208	-0.824430207265008	0.162358261875121	-5	-5	-5	1.1310878207966	-0.550907468880581
Healthy	1.13397585697651	1.04372803180227	-0.100168558303073	-5	-1.39555793373928	-5	-1.42262310808299	-0.665405528067718	-5	-5	-5	1.82915930567766	-2.55284196865778
Healthy	0.544657044416013	0.334757249092327	-0.304325735600701	-5	-5	-1.81163407393685	-1.11277666863748	-0.554520343467119	-5	-5	-5	1.87184200968159	0.787097584326635
Healthy	0.510276844417355	0.564525221135019	-0.628267344616545	-5	-5	-1.11605480496572	-1.39968067024834	-5	-5	-5	-5	1.93411711471751	-1.02058821736556
D015179	0.901270831368032	1.09670115400743	0.658286203784003	0.610478104453835	-5	-0.490716811263334	-2.15304467498018	-0.961220930444462	-5	-5	-5	1.58837502861855	-5
D015179	1.41620049895325	1.206303059348	-0.6763354643919	0.10874087062807	-1.0929112549257	-0.13024040521759	0.376432776554347	-0.140333422279726	0.591745581127284	-1.59705117065559	-5	1.59534849248801	-2.31875876262441
Healthy	1.10729207068748	0.491892329555721	1.06360391106717	1.09293843891173	-5	-5	0.0516772191349233	-0.0795635934492414	-2.29157909986529	-5	-5	1.60171122142636	-5
Healthy	0.492049016084305	0.473389151552532	0.0746482469172877	-5	-5	-5	-1.41691463365231	-0.324212496091721	-5	-5	-0.534022631714177	1.9270343992589	-0.51534432738308
D015179	0.738620442320006	0.903801104561216	-1.64054397987901	-5	-5	-0.00912416002424609	-1.02054268190215	-1.38426031138084	-5	-2.15490195998574	-5	1.87932140163544	-5
D015179	1.46215292677502	1.42878720392316	-5	-5	-5	-0.61262797298019	-0.753181478789948	-0.92350519499028	-5	0.0416808031767163	-5	1.30039959420872	-5
Healthy	0.376719265543321	0.5993163737664	0.582296364189967	0.100849383687558	-5	-0.516070536787759	-1.19681611146466	-0.462168316863308	-5	-0.225629040150083	-5	1.60738113325076	-5
D015179	1.32886378587402	1.19919906699284	-1.7281583934635	-5	-1.81276138016852	-1.53865156635202	-0.0551226940363047	-0.160075945712925	-5	-5	-5	1.58982599402202	0.401191960414748
Healthy	1.4475625123207	1.01660091756402	-0.78584521394646	-0.990039468529402	-1.37150889503288	0.376204545015481	-0.848906077214938	-2.18045606445813	-5	-0.575902760599452	-5	1.57537318905409	-0.876246331244159
Healthy	0.0853904865852823	0.164769103009198	-5	-5	-5	-0.67993684040502	-1.56687048241951	-0.848967418243558	-5	-5	-5	1.94792406049107	-0.872474075412306
D015179	0.756451246562152	0.886481136746905	0.283520582489912	-0.188445100820857	1.17013874569814	-0.263372466708266	0.650874553200574	-0.377900007260307	-5	0.438547095147955	-5	1.4631355221704	-2.30627305107635
Healthy	0.999448965166985	-0.408367840431463	-5	-5	-5	-5	-5	-5	-5	-5	-0.860719267281476	1.92955123764051	-5
Healthy	1.10174844829382	1.42238610369116	-5	0.748067803859024	-0.215240105335995	-5	-5	-5	-0.0325643558458854	-5	-5	1.52059644772696	0.704828036780334
Healthy	1.43527230629119	0.823604628355158	-0.210581473522835	0.0381868433923748	-1.21716919479741	1.00672953412466	0.731548476260331	0.298420749199095	0.360339653913429	-5	-5	1.36879546481689	-1.64704608828991
Healthy	0.373136453124819	0.894328249348404	-2.45717457304082	-0.249044427279779	-5	-1.34756025241058	-5	-0.532628712352521	-5	-5	-1.68298189895189	1.83103466595296	-1.82159865846624
Healthy	0.115487360913938	1.04295648496489	0.125510542993409	-0.385440231133729	-5	-0.469352146472514	-0.0842362065320154	0.122864377306716	-2.74714696902011	-5	-5	1.42666787191986	-5
Healthy	0.0943662983361344	0.390507664039495	-5	-5	-5	-2.09366495819491	-5	-1.05227227303668	-5	-5	-5	1.63747832162744	-0.95120872615159
Healthy	0.112658614827884	0.969291477547642	0.11631878228218	-0.349478782725802	-5	-0.508862516021974	-0.123095454685178	0.130591051963374	-1.86966623150499	-5	-5	1.42598474658604	-2.50723961097316
Healthy	1.0266986979824	0.493937392472578	-0.514747183039675	-5	-5	-1.38007228970853	0.105459088295781	-0.0561198356710512	-5	-0.596416249633312	-5	1.79310153079033	-0.621892937490258
Healthy	0.377100349596691	0.937318251214389	-5	-5	-5	-1.79588001734408	-5	-0.350908648152608	-5	-5	-5	1.8528968869707	0.781638350621994
Healthy	0.725441981212122	0.714808226100648	-5	1.29711482509054	-0.237839297913818	-0.66220142273775	-1.57938422937423	-5	0.0357578367759548	-5	-5	1.45539340071376	-2.35556141053216
Healthy	1.38117755683568	1.59521075025271	1.19531752913866	-5	-5	0.0206222781803805	-5	-5	-5	-0.879294484341726	-5	1.17484217075304	-5
Healthy	1.35972490333635	1.00122125454054	-0.920927341146816	-0.496699706598728	-5	-1.07515236702446	-5	-5	-5	-0.547508217211688	-5	1.52419392361892	-1.57154122648442
Healthy	0.969502110321904	0.800242668640553	0.186899856567888	-0.243858554116715	-5	-2.56383735295924	-5	-0.445123358137518	-5	-5	-5	1.82710700150852	-1.45729903055189
D015179	1.14575997028599	0.984852125129798	0.668757610586833	-0.250039640096212	-1.27262143054851	-0.650508778389783	-0.338253551787572	-0.486143418234785	-5	-0.162260090107346	-5	1.70678868002974	-2.09151498112135
D015179	0.0721542761092417	0.646323330187279	0.937806656990187	1.29374496327233	-5	-5	-5	-0.510238332890276	-5	-5	-5	0.999813647691835	-5
D015179	1.43454207913483	1.09544762932375	0.723411337254312	0.912639140362396	-1.97102229479122	-0.240936811839513	-0.791773694064417	-0.61728072526922	-5	-1.13477754370982	-5	1.37684037347014	-1.30129065055741
Healthy	1.30037980465483	1.16930256818713	-5	-0.996582554797806	-5	-0.963091777079781	-0.900941210931946	-0.497928108793339	-2.27245874297144	-5	-5	1.71359830531709	-2.22841251911874
Healthy	1.13420835524792	0.701572302077035	0.436181736488547	-5	-5	-0.319012174991318	-0.151681537958043	1.20578772441023	-5	-0.922632094715843	-3.42021640338319	1.30396953595441	-1.67100914455057
Healthy	0.708741191039337	0.663006063875741	0.500413505705694	-0.65878317185609	-5	-1.35872424276809	-0.75832902621587	-0.147337055655431	-5	-1.99869906697958	-5	1.4534857558229	-0.878144817833145
Healthy	0.740689471821606	0.846074104936816	-0.807265328096836	-0.223880200947012	0.0266762354077127	-5	-0.307426252397087	-1.45370416487856	-5	-5	-5	1.56613084394801	-0.203349359766813
Healthy	1.12007420515408	0.594144942999835	-0.350022938410421	-5	-5	-0.603626272463493	-5	-5	-5	-5	-5	1.82333622419422	0.0424613130209763
D015179	1.37447063861523	1.31023010111571	0.669641317754428	-5	-5	-5	-5	0.256455551129289	-5	-5	-0.340759049071758	1.53216558106378	-5
Healthy	1.37013377214622	0.522452058561624	-5	0.394595254460577	-5	-0.399386443857686	-5	-5	-5	-5	-5	1.72202276609848	-0.564091959140889
Healthy	1.21942602433773	1.20514641805072	0.153149961256919	-5	-0.23771915904982	-1.16589734428721	-0.473893442709627	-0.996798053478308	-5	-5	-5	1.63560677948931	-0.611667852142784
Healthy	1.426323351757	1.11007431113983	-0.144281005827035	0.208871138246926	-0.965291348658931	-1.39989874430861	-5	-0.642694192453904	-5	-5	-5	1.12580353249319	-0.581003068844252
Healthy	1.26938100139103	0.977533388370449	-5	-5	-5	-0.55784960432825	-0.269791242411455	-0.827338699798465	0.698405923931077	-0.50545582930735	-0.474475789127598	1.56630394231505	0.377260706054062
D015179	1.36489323085315	0.493963852317213	-5	-5	-5	-5	0.31750758369897	-0.129145645451329	-5	-5	-5	1.46921755815032	0.2039163593896
Healthy	0.210173998542721	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.865115231787395	-5
Healthy	1.79524903308846	-0.452508354913334	-1.69486368105636	-3.02227639471115	-5	0.222760678515464	-0.345476931188709	-1.7854210464295	-5	-5	-5	0.640802318667544	-5
Healthy	0.570486898268567	0.574364677876705	-0.645373023147051	-5	-5	-1.30953810675382	-1.31767438133219	-5	-5	-5	-5	1.93701721202741	-1.02770457138886
Healthy	1.79951733336407	0.778507949159254	1.00040847894825	-5	-5	-0.295026305882817	0.032924834609421	-0.425089452824807	-5	-0.287030586811975	-5	0.802169396314585	-5
Healthy	0.961139067079201	0.68563337532688	0.357147451090743	-5	-1.17088928984471	-5	-1.13554825284182	-0.455250028552092	-5	-5	-5	1.68927732944312	0.253810334456845
Healthy	1.01693853582957	-0.400542701512638	-5	-5	-5	-5	-5	-5	-5	-5	-1.4671182805926	1.92955843956536	-5
Healthy	0.87255249496658	-5	-5	-5	1.3978063991392	-5	-5	-5	-5	-5	-5	1.46123132498213	-5
Healthy	1.25261907977589	0.84723879033843	0.625239376311347	-0.162493630975701	0.496467445657768	1.01615216445242	-0.899078319679153	0.114811073838064	-0.729460905739452	-5	-5	1.5499291373251	-5
Healthy	0.574119275824865	1.00176658644589	0.752629168465164	-5	-1.06484555278383	-1.32984695480782	-1.83297820420974	-0.0641402019621196	-5	-5	-5	1.76065276431197	-1.0551226940363
Healthy	0.943896472675539	0.78399000098979	0.202964853101843	-0.222522428299266	-5	-1.48240826928809	-5	-0.365694063078727	-5	-5	-5	1.83248528133416	-1.58787559382668
Healthy	0.793417373659406	0.582937892153348	-0.644165504115064	0.977797200538675	-5	-1.30847647783185	-5	-0.77824680568113	-5	-5	-5	1.6931722979889	-0.0903316677417174
Healthy	-2.04383156952464	-2.17979854051436	1.3516426924938	-2.80410034759077	-5	0.0106772556780273	-5	0.642010202585459	-5	-1.06218131530164	-0.47920215967762	1.16893627045439	-2.86012091359876
Healthy	-1.91470942176993	-3.09151498112135	1.56941218671407	-5	-5	0.814061048840252	-2.52870828894106	-1.28971335229711	-3.79588001734407	-5	-5	-1.36411431471873	-5
Healthy	0.272915562829053	0.592785009963086	0.0737403393834633	0.570083886249322	-5	-5	-2.46852108295774	-0.769270155422319	-5	-5	-5	1.90133766122548	-0.128164465746995
Healthy	1.12795440612494	0.573610667065657	-0.336892984909665	-5	-5	-0.571185127973847	-5	-5	-5	-5	-5	1.81814008227571	0.0678999499177879
Healthy	1.40198644293708	1.16011663106785	0.757352749039594	0.67482073937196	0.748538423304246	-1.46142626619314	0.590409330474931	-0.124608798162788	-5	0.45250710370913	-5	1.31226518002029	-0.784626847216578
Healthy	0.711527166393836	0.868615641188936	-5	-5	-5	-0.982340725716235	0.25160902319909	-1.8639139026159	-5	-5	-5	1.8445389915192	-1.96577273922945
Healthy	1.21928397847315	0.461590058129902	0.216332195990811	-0.311295488061232	1.01737604613242	-0.891536458796405	-0.125709569163257	-0.46135087438983	-5	-0.837256416764585	-5	1.6344059231188	0.427258840270405
Healthy	-5	-5	1.31174708177191	-5	-5	0.323577956650063	-1.67923077166131	-5	-5	-2.69897000433602	-5	1.24532435046304	-5
Healthy	0.202812418451011	0.824563163712185	-5	-5	-5	-5	-5	-1.62635252779078	-5	-5	-5	1.90960945701221	0.61445742838713
D015179	1.06645638050381	1.194335592229	0.368301764115573	-5	0.199851128186474	-1.0020459959306	-0.425101010741054	-0.163701208324971	0.573940925079522	-1.25500332596144	-5	1.02009805690475	-5
Healthy	1.08600263680374	0.516504965607266	-1.73518217699046	-5	-5	-1.95233580539844	-0.141150126745227	-1.40263394973397	-5	-5	0.293302876560377	1.52609039154068	-5
Healthy	0.443988552703155	0.1116522625588	-1.64685345378602	-0.183414053390933	-5	-5	-5	-1.22555603107503	-5	-5	-5	1.77904931078901	0.185014902290487
D015179	1.1655440432046	1.20498282809898	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.68188740282611	-1.18768839086888
Healthy	1.46106822107637	0.997274082472496	0.896680507915383	-1.22004294875309	0.460180439241972	-0.829327659684424	-3.45593195564972	-0.0956740341690645	-5	-1.2003837955185	-5	1.57741515963096	-1.63488656837242
D015179	1.09720280248913	0.827318860947131	-5	-5	-5	0.149108214800097	-0.312417535574173	-1.79479563605186	0.834270614063195	-1.70005709997723	-5	1.73093990079864	-0.620060277198084
Healthy	1.45738573083161	1.37913394207604	-0.081985398807502	-0.170850670442972	-5	0.6101830287135	-0.682396258066895	-0.788906168941037	-0.518313776255901	-0.611011214875286	-5	1.3238036442121	-0.825707544897292
Healthy	-1.36181035980916	-5	1.59918010305455	-5	-5	-1.75153628244897	-0.564171554193053	0.826859065222544	-5	-5	-1.83032556594119	1.41768073533379	-3.23657200643706
Healthy	0.879537980747671	0.805123490126709	-0.0497227923673913	0.755235133743456	-5	-0.405132527137312	-1.4907974776689	-5	-0.565798485622438	-5	-5	1.77385114565243	0.369972429430384
Healthy	0.935197808949502	-5	0.807050404429332	-5	-5	-1.57105570996443	-1.19708951058096	-5	-5	-5	0.380051971200196	1.45944812817534	-0.67904406309902
D015179	0.403870019082549	1.00364834109235	0.505796866517824	-5	-5	-5	-5	-5	-5	-5	-5	1.79466535318299	-5
Healthy	-0.048565334467987	0.676285638402224	-1.66978921542847	0.836151249830196	-5	-5	-0.513328706807568	-0.165483927328902	-5	-5	-5	1.73961173768201	-0.602894638250913
Healthy	1.65068986426106	-0.351230286415967	1.25996852914515	-5	-5	0.445440728350401	-1.3737623148531	0.770500753584165	-5	-5	-0.770574152079305	0.655717428273433	-5
Healthy	1.2708997694634	0.642536731771805	-5	-5	-5	-5	-1.25406684154056	-0.824546173749517	-5	-5	-5	1.81355070030855	0.0613959266446492
Healthy	0.941301191175019	0.948291170181467	0.536839885280808	0.831459591294874	1.52754754464357	-1.21232703531251	0.000312579511844677	0.112849558414903	-5	-0.17593277049219	-5	1.40174043274706	-1.56960240861303
