c	Clostridia	Actinomycetia	Coriobacteriia	Bacilli	Verrucomicrobiae	Bacteroidia	Gammaproteobacteria	Desulfovibrionia
Healthy	1.29918532641966	0.0459211887251872	-0.0589658578049579	0.410061533842056	0.081437326351849	1.5640390207156	-0.291443138533065	-0.520770305187959
Healthy	1.41593041308374	-1.45062884766682	0.227171714809996	-0.619300451617283	0.649058224364366	1.68353097982313	-0.190467219191024	-0.756118997781681
Healthy	1.24416599648797	-1.73969005420508	-1.86075078242839	-0.531386856370178	-5	1.83550299185334	-1.05354773498693	-5
Healthy	0.590100294343359	-0.536420532543031	-5	-0.62712480320661	0.102694341364269	1.92926725381824	-0.952374722418216	-5
Healthy	0.85104910294906	0.256782668871032	-1.33790355458208	-5	1.1305881583719	1.71629964851616	-1.7486051499599	-0.0920997956654646
Healthy	1.57860139376259	-0.9317399062253	-5	0.454276095308442	-5	1.51405035348414	0.384421519363865	-5
Healthy	0.954937788861768	-0.975514332300833	-1.14831368455757	-1.57659027226691	-5	1.89292248039299	-0.850349886901885	-2.49214412830417
Healthy	1.77762891442956	0.802300188827616	-0.405364401143201	-0.307576129200319	-1.25672547648807	1.07918160795954	1.04293524116469	-5
Healthy	0.857155123301679	0.110821945243899	-0.887562582678156	-5	1.11078863220767	1.69913717553316	-0.632085261206247	-0.062768054123852
Healthy	1.79662074335172	-5	-5	-0.477529683524278	-5	1.43052476591492	-1.35408672496616	-5
Healthy	1.54683053490197	-0.902951034988869	-5	-0.8980468225228	-5	1.67064229058643	-0.459357745590347	-5
Healthy	1.43275722006414	-0.144856547349645	-0.29930493422565	-0.662740460249724	-5	1.79111853313466	0.368381731155174	-5
Healthy	1.13258784858976	-0.996108833763089	-0.667905071553921	-0.275593042416959	-5	1.83706216868537	-0.960823915623959	0.206394064430873
Healthy	1.24425336387272	-5	-5	-1.8735438865682	0.777671089643447	1.68450003205735	-0.99516293906169	-0.692889221619925
Healthy	1.60133302571238	-5	-5	0.250027007632326	-5	1.63244382783473	-5	-5
Healthy	1.59969687478128	0.73310574054461	-0.107938805862319	0.110522372601323	0.509894421839969	1.47865767343483	0.288970958785297	-1.83032556594119
D009765	1.41783558411556	-5	-5	-5	-5	1.57526072174311	-5	-5
Healthy	0.868466335265617	-0.386380137123638	-5	-0.576246380387172	-5	1.84254271757394	-0.863057587224632	-5
Healthy	1.61019762742581	-5	-5	1.04127738440971	-5	1.44296819319216	-0.797402714307569	-5
Healthy	1.55388339057765	-5	-5	0.0761778721891595	-5	1.60782353458438	-5	-5
Healthy	1.53482056960546	-5	-5	-0.128059470706939	-5	1.62005856242637	0.643753617233498	-5
Healthy	1.34586480359435	-5	-5	-5	-5	1.77740702855034	-5	-5
D009765	1.42331781336597	1.28001351140997	0.506982358633735	-0.136754486880026	-5	1.22727620761382	-0.286769943693056	-5
Healthy	1.6909504764102	-5	-5	0.942928278040798	-5	1.43106190503873	-0.661185062582381	-5
Healthy	1.2518150651595	-0.50834420628122	-0.909107374289637	-5	0.108558258968593	1.35297240833051	-5	-5
Healthy	1.09567277137785	-0.156343726517966	-0.0860431717511234	-0.837256416764585	1.06242064488429	1.80195483869474	-0.422347380134311	-1.03800971255994
Healthy	0.496360820201535	-5	-5	-5	-5	1.85366317484167	0.390345054591028	-1.0112627247112
D009765	1.37532793463467	-5	-0.338584890031382	0.3925439561921	-0.0413405729470668	1.31553499362564	0.348647489423311	-1.50417824661409
Healthy	0.864515234127842	-5	-5	-5	-5	1.94546410429262	-0.0434426082143211	-5
Healthy	1.00379474129743	0.576868634420806	-5	-0.933674074637962	-0.0462209852491754	1.78193939038141	-0.515856819701657	-0.442023868944166
Healthy	0.943856936232594	-0.988767989680634	-1.5303252274482	-0.396541662590933	-5	1.82317768610216	-0.262155609446585	-1.776763726897
Healthy	1.67369948051816	0.0220405087586452	-0.0192469241575342	0.933324270283854	-5	1.39767935377861	0.402813144789682	-1.04067235402783
Healthy	0.482832152224741	-0.468955594731762	-0.0448705060065845	-0.404503778174426	-2.16685288808721	1.83694396722329	-0.0632450498048795	-0.366329593948556
Healthy	1.56450379477597	1.14109152871876	0.0917935351103722	-0.723745051978275	-2.89619627904404	1.43810435282958	0.18840532883004	-2.19044028536473
Healthy	1.19636136344387	-0.0198511300332509	-0.604848408495457	-1.34998404752816	-5	1.80571170145737	-0.792500276692695	-1.13542959314657
Healthy	1.23481910944427	0.341920978427319	-0.784891418946907	-0.0942364906135671	0.411232371541069	1.64483774025466	-0.0890929155365384	-0.708786599726403
D009765	1.57919884847732	0.503698096308495	0.278707883337975	0.852960988901766	-5	0.669002437992042	-0.63147139102061	-0.933935102540323
Healthy	1.83066576996	0.268727702786551	-5	0.394763280377567	-5	1.07436107015053	-0.0162249147147869	-5
Healthy	0.901192868375934	-5	-5	-5	-5	1.96395230883235	-5	-5
Healthy	1.24936470313407	-0.0318206967250459	-0.678629442339184	-1.14636261804141	-5	1.80347056764337	-0.773168189341279	-1.32569011105852
Healthy	1.48224282734583	1.4832390086362	0.0945689474355432	-5	0.0197433826260377	1.40835463105968	0.516055203229235	-1.15939212099071
D009765	1.33909431836372	-5	-5	1.4168800520117	-5	1.52731314991648	-5	-5
Healthy	1.21553789952329	0.0105670673745216	0.145342493499925	-0.527214306247781	-1.28726614093005	1.67533530031913	0.966427099553072	-0.751609814827489
Healthy	1.27065787772835	-5	-5	-0.167868065189191	-5	1.56516243822979	0.374632885294772	-5
D009765	1.29947918741029	-0.275552085535661	-0.909495058575957	-0.451475461748869	-1.51984927472672	1.80922359553604	-0.957542625425679	-1.19219446772938
Healthy	0.9272522763825	-0.511590311096802	-0.641246860238479	-5	0.941638124785915	1.76901718507449	-0.349779927514109	-0.255707016877324
Healthy	1.5375363969646	-5	-5	-5	-5	1.74941317920374	-5	-5
D009765	0.212275520154521	-5	-5	-5	-5	0.837621892771859	1.37477051828474	-5
Healthy	1.14962765007056	0.568132466181605	0.139460325399969	0.0877672249475041	0.890566318257052	1.74152078924229	0.0228570923278079	-0.955029294707231
Healthy	1.23235104712724	-0.787067008291986	-0.782542377461419	-5	0.731390507617008	1.72431626530309	-0.357555265834189	-0.513427849481644
Healthy	1.08936314110367	-5	-5	-1.21424320003736	-5	1.89865372549545	0.492504764325413	-1.52085675202139
Healthy	1.7957188468173	-1.17366599437778	0.451901515986537	-0.488919154460882	-5	1.05923994307263	-0.35762452420095	-5
Healthy	0.894445113169957	-0.864803720393399	-0.555752164203925	-1.03058408764602	1.01380214097289	1.82287943854274	-0.942219823205418	-0.582096718008771
Healthy	1.64238170950437	-0.754635412365237	-1.22892721677881	0.720337120928871	-5	1.54040443731077	-1.38605252321965	-5
D009765	1.41231822336663	-0.699817705353099	-1.1830299622427	0.688191045194821	0.955913255557813	1.44002070273125	0.00361991650831003	-5
Healthy	0.847347433867879	-0.0971652359952702	-5	-0.41201978854847	-5	1.36222396999541	0.304669292772295	-5
Healthy	1.1792923433679	1.15191322113061	0.491033747759159	-0.0943983817231482	1.08679070753113	1.57856105284695	-1.20474581741912	-5
Healthy	0.867406199103002	0.0641995820270581	-0.206447075913407	-0.179654018745062	-0.801397890510288	1.65565630073903	-0.228434565083464	-0.17935199218262
Healthy	1.39000868405776	1.10330005777083	-0.496359099486777	0.771605116847305	0.231224848535276	1.32889453849221	1.34715509116996	-1.39469495385889
Healthy	1.57979639668659	0.188146330894504	-0.312141207271612	0.727236167812003	0.543901739768295	1.46581380868603	1.14232813490194	-2.42481215507234
Healthy	1.83662289108148	-5	-5	0.673204360100474	-5	-5	-5	-5
Healthy	1.10114228278264	1.83585297360024	0.37376686840687	0.17968676913365	-5	0.81064443175019	-5	-5
Healthy	0.944654875248725	-0.968914851960519	-1.28017171374567	-1.58252830679671	-5	1.89330964977915	-0.731164710003414	-2.4907974776689
Healthy	1.02203844473419	-5	-0.485186705000715	-1.70158361993871	-0.223117292714525	1.83379169774216	-0.93979337893265	-1.15983115075924
Healthy	1.34900870635948	-5	-5	-0.162417874230159	-5	1.64644803572466	0.297390601631986	-5
D009765	1.83629619587834	0.255836721268682	0.325585440424615	0.269737038382797	0.0777311796523921	1.01581267777692	0.0251173569423871	-1.39978969359067
Healthy	1.3615790174569	-5	-1.16165473122401	0.00466952976878777	-5	1.8199770269732	-0.387269109251658	-0.677532607868929
Healthy	0.890013362055177	-5	-1.01367622294923	-5	-0.115419854822945	1.78298101002819	-5	-5
Healthy	1.72178127668164	0.134298259474955	-0.524968377933594	-0.815734556937892	0.426998958756537	1.42952538663678	-0.234547528833561	-0.260127154976869
Healthy	0.388250442440903	-0.722070053353081	-5	-5	-5	1.82264612874743	-0.00555086298596401	-5
Healthy	1.31562529048059	-1.9115095298176	-1.48571795213962	-0.844633593353295	-5	1.68432497337923	-1.00217691925427	-1.46445272082333
Healthy	1.02626476058422	-2.17783192063198	-0.487342281167402	-1.64054397987901	-0.261013438254704	1.8297521192697	-1.00454031337894	-1.05144033789104
Healthy	1.75362066548168	1.07682897318921	0.161897817711946	-0.794362640520571	-0.0947763624969015	0.990610093104332	-5	-5
D009765	1.54200185139594	0.169239334017529	0.979748632061333	-0.0400623094421648	-5	1.01510648285823	-5	-5
Healthy	1.43295390600033	0.118473058080545	-0.223073738410627	-0.833362705768195	-5	1.63325792323244	-0.541770201776432	-2.03763066432998
Healthy	1.6713903984562	0.887898488096872	-1.39804859586648	-5	-5	1.42278150426232	-5	-5
Healthy	1.04474353309442	0.748805681693747	-0.151669221390676	-0.81485464232435	0.853591754003389	1.64600905462155	-0.499159995382212	-0.959674620800276
Healthy	1.14790778323985	-0.249923800432165	-0.641532136123079	-1.41975949173462	-5	1.80757865826672	0.207954652501947	-0.692503962086787
Healthy	-1.61564658586249	1.88220305246204	-2.6458915608526	0.630554991806819	-5	-1.03512779136222	0.382191806430744	-5
Healthy	0.633854099405208	-5	-5	-5	-5	1.87582922732215	-0.390096252811458	-5
Healthy	1.69886810689753	-1.24772101453988	0.492297919490496	0.525157579319065	0.831031077233856	0.860286487204345	-0.281581358170344	-2.41907502432438
Healthy	1.80862635958267	0.544190870276309	-0.0438892230612707	0.863164581511524	-5	1.23825516684866	-0.492306007345083	-5
Healthy	1.15808614464665	-0.928338876558212	-0.444796689012858	-0.428058364925538	1.35676009305319	1.47501082035209	-1.91470942176993	-0.137159295824245
Healthy	0.950250910159955	-0.674730698266926	-5	-0.42109731395237	-5	1.83747808311795	0.802889293799591	-5
Healthy	1.49693144610397	-5	-5	-5	0.296033029332005	1.7506441388726	-1.83564714421556	-5
Healthy	1.64359222051916	-2.80687540164554	-0.348363453325772	-0.125321084009917	0.251178135614749	1.18680919257987	-0.538081488191045	-1.53895190832934
Healthy	1.3776032695703	-5	-0.885923039175911	-0.905214532180442	-5	1.81071051660423	0.695446651329333	-0.8142029525538
Healthy	0.443181598524506	1.22821345892805	0.625892494923303	-0.962254870730408	1.29623309364308	1.36104318842067	0.251460573491714	-5
Healthy	1.3196836928342	1.44766105619704	0.994200092992005	0.536620299880092	0.405523935452283	0.94218520903356	0.500023667813675	-2.83268266525182
Healthy	0.370574149293699	-0.735890843694192	-5	-5	-5	1.8241782456051	-0.0107148538747678	-5
Healthy	1.76619839845752	-5	0.515377033954657	-5	-5	1.2472517876423	-0.388797307817826	-5
D009765	1.38508122852822	-2.41907502432438	-1.31506491735911	0.410330059402748	-5	1.77771579669531	-0.702020755840638	-5
D009765	1.55577366666412	0.399185514732252	0.560228338398446	-0.72577285395423	0.429540731918193	1.5755308713657	-0.222232545943716	-0.601348331779095
Healthy	0.924486560504766	-0.112686587072809	-0.197780610273388	-0.582694416755474	-5	1.84696335599573	0.468887646476917	0.135940038131768
Healthy	1.37730934795573	-5	-0.916748282778397	-1.4521022824369	-5	1.8142347398921	0.0816353015029508	-0.43297363384094
Healthy	0.109558299603425	1.40595442475485	0.197112322602376	-0.255339391603912	-5	1.59569348339584	1.4364395209235	-1.30068269897862
Healthy	1.67212493119465	-1.19531548509306	-1.95116991347165	-0.696328855335979	-1.45531197769732	1.56053726979343	0.824215027671358	-0.8168725712986
Healthy	1.25103173130958	1.23128298722504	-5	-0.73593812928212	-5	1.7216526087647	-0.000778083715473187	-5
Healthy	1.71796392702342	-0.302256436198012	-0.817015032996418	-5	-5	1.4786024207943	-0.959358108455463	-5
D009765	1.49217488395033	1.55034284490164	0.656194062179186	-5	-5	0.784809794314824	-5	-5
Healthy	0.776843504677018	0.0244487223627445	-0.372091614314973	-1.27392512978463	-5	1.90098442584262	-0.166687109797217	-1.13984173868172
Healthy	1.24311497403847	-5	-5	-1.24710684511541	-5	1.75209518000327	-0.930368897379657	-5
Healthy	1.13609149428492	-0.0350053792918863	-5	-5	0.634870073554761	0.49676502756721	-5	-5
Healthy	1.31260086213786	-1.13548891894161	-1.06696850489759	-5	-5	1.77703142722505	-0.280859380304785	-1.26082336808927
Healthy	0.887588608949447	0.258931660447833	-0.87328429631426	-1.94730605807503	1.13026009303394	1.69546276325416	-0.583043454609657	-0.0591200949505213
Healthy	0.562728130593403	-0.498174206727651	-2.34486156518862	-1.52563802396737	-5	1.83444988881613	-0.758752448736284	-5
Healthy	1.02914586527297	-0.100546122433715	-0.177459267523944	-0.58232905867489	-5	1.84649855058189	0.507693992654917	0.17201588684082
Healthy	1.71887736129575	-0.787892334452341	-0.668896773623501	0.553938826260645	-5	1.4680176437451	-0.882397308309916	-5
Healthy	1.47099038811464	-1.32569011105852	-5	-5	-1.99267904707726	1.77857375809228	-0.831502516476967	-5
D009765	1.49607072188436	0.290148181222374	0.63672353496356	-5	0.669592992906128	1.49483737484064	-5	-0.768275616671483
Healthy	1.44716516612153	-0.418220954271541	-0.59444875171769	-1.01488802046065	-0.0477307683620895	1.79207257598518	-1.9072793553159	-1.91186391129945
Healthy	1.41348031926842	0.426281854261306	-0.0803676203455528	-0.128502955873118	-0.902326300550902	1.65685779237567	0.399720435904855	-5
D009765	1.79832877543964	0.0735020654907209	-0.0196647814392191	-1.35193287055107	-0.297121612940501	1.28139474995287	-0.103319492084617	-1.03763066432998
D009765	1.52792079361878	-5	-0.8142029525538	-1.20017716900668	-5	1.58586877457034	0.19035691453716	-5
Healthy	0.945959228055871	-1.06148027482351	-1.33049716589566	-1.35008128126458	-5	1.88959053835307	-0.69103029182175	-5
Healthy	1.61956036357592	1.19291714535997	-0.16366955351604	0.572037048353441	0.0221890927461483	1.02805532332265	0.477451193165175	-5
Healthy	1.25842103930668	-0.00769396356281621	-0.620313848093045	-0.980260767325295	-5	1.80965208497098	-0.757632523088562	-1.14966014541652
Healthy	1.60294288256118	-0.231213953091986	-0.718262328293082	-0.432797127241516	-3.03621217265444	1.35426406547724	-0.51934641115663	-5
Healthy	1.86704147003269	1.09485912998255	-5	-5	-5	0.98631302039788	-5	-5
Healthy	1.31559652352046	-0.415917661481628	-2.01322826573375	-1.05017104106469	-0.749287313540815	1.85867372021906	-0.280395293036378	-1.62305824285324
Healthy	1.40644598792664	-0.0996110205985424	-1.25547232652743	0.0708945217607143	-3.13667713987954	1.5552751452315	-0.190480686730583	-2.61261017366127
Healthy	1.73492026362331	-0.220288096973783	0.0260999796408983	-0.179726273618081	-5	1.34054801579334	0.00727824733424441	-5
Healthy	1.05726090301118	0.731814314130735	-0.146028159432728	-0.657182685364267	0.860794225338293	1.65087086601328	-0.568668406994174	-1.10801676914803
Healthy	1.42877328830458	0.392100487861316	-0.172417509682695	-0.914780798955058	0.2894038697732	1.40506037969807	-0.221479756106773	-1.137093786437
Healthy	0.34918230257888	-1.28382965214015	-0.749067929799886	-0.657182685364267	-5	1.82606799653994	1.06853575468981	-1.79075315124663
Healthy	1.55072218919575	0.190233620600687	-1.18065351591955	0.096631975558161	-2.48280410205003	1.64176086830927	-0.434541804904012	-1.67840156953466
Healthy	1.40133211677685	-5	-0.595611064469456	-5	-5	1.81110728434546	-0.436174937748508	-5
Healthy	1.6780068486587	-5	-5	0.218301753029135	-5	1.48105503051512	-5	-5
Healthy	1.5602339572948	-5	-1.75970041799729	-0.369857001654199	-5	1.54060623367593	-0.754068045661398	-1.11092250734994
Healthy	1.57234897326791	-0.170664058398774	-1.24733705687903	0.184430207877763	-0.109506325394515	1.67239834118465	-0.977324238046272	-0.309706436233518
Healthy	1.807811211053	-5	-5	-1.47625353318844	-5	1.43424098373129	-1.485053994692	-5
Healthy	1.6135487709836	-0.0516970787232204	-0.135827374497988	0.380764992915073	-0.652625790392638	1.50426426580222	0.572622573478683	-0.314596618130257
Healthy	1.50867742130819	-5	-1.82535880733955	0.234707056066243	-5	1.20141023489937	0.320590742907043	-5
Healthy	1.3955935287066	0.579247254748209	0.327465195799859	-0.185419483989681	0.824406374353947	1.70562469906964	-0.495230195702161	-2.00612308505879
Healthy	1.02543367652965	-1.53565951537233	-5	-2.4907974776689	-5	1.89966354826678	-0.763236077812193	-5
Healthy	1.62634519284248	0.6833892931833	0.614111191102004	0.710203707477975	-5	1.26258918765617	0.324566403393517	-1.25134690657573
Healthy	-0.843450848668219	1.3779453811891	-5	0.402226981529326	-5	-1.70465285166638	0.0215035318434545	-5
Healthy	1.47848669927728	-1.3101585908625	-0.955970090053534	-0.276330927538517	-1.0706321707599	1.78447471509866	-5	-1.6763354643919
Healthy	0.799408101119107	-0.248436079929623	-0.353547259107063	-2.58169870868025	0.0198429695632681	1.75606407540919	-0.429608856220169	-1.55579901113584
Healthy	0.792968497660722	0.228726213962935	-0.716156242204156	-5	0.711060275180386	1.77214142242619	-0.667561540084395	-0.0530174728182011
Healthy	1.46224896439623	-5	-5	-5	-5	1.27079129570339	-5	-5
Healthy	1.39314666349216	0.643946898659506	0.112397187486525	1.03636536472617	-0.144553535684266	1.53846564939347	-0.926978545640261	-1.09301884677115
Healthy	1.29839256748769	0.283866348473469	-0.36276051220107	0.661255030385999	-0.842241113953136	1.71454417114969	-0.239909396081697	-1.18409034911323
Healthy	1.423414806213	1.33301599039862	-5	-0.0650674712771137	-5	0.309368234427012	0.413244425737604	-5
