c	Clostridia	Actinomycetia	Bacilli	Coriobacteriia	Bacteroidia	Gammaproteobacteria	Verrucomicrobiae
Healthy	1.71317306449766	1.28088759264758	0.313466472658235	0.195235254806065	0.864456494168522	-5	1.15163671989031
Healthy	1.75281535696031	-5	0.549262044050899	0.361187464230574	1.40770796815715	-1.6088883862972	-0.0519637817662657
Healthy	1.25592321781949	-5	-1.25798225285986	-1.12285911021518	1.70541918793037	-0.132279198477346	0.445141643548013
Healthy	1.63931732053835	-0.785818691336179	-0.625160040345024	-1.27893169820284	1.59041457215148	0.900591046692102	-1.01282549891246
Healthy	1.5771892968699	0.192104479539058	0.734132278874541	-0.328484671982463	1.45816780141013	1.11980863581922	0.531966585762236
D003093	1.17193960044896	-0.366137827944066	0.0357658360849059	0.0419963295912225	1.85623923282128	0.452608208233368	-5
Healthy	1.75553788007857	-5	0.2892499457196	-5	1.47779128826683	-5	-0.126725911463204
Healthy	1.71058197245063	-0.681686182776001	0.0659753660504229	-0.453531370300251	1.42691673885001	0.302532224931979	0.143164746560765
Healthy	0.893052890038398	-0.805929892378901	-0.365694063078727	-0.667581740297515	1.90620511120521	-0.133417322936451	-5
Healthy	1.19285447228256	0.173611610354988	-2.26600071346161	-0.519964296771198	1.82532022529267	-1.48638292621212	-0.202247871349289
Healthy	1.82393977017654	0.666217427164635	0.482108609139799	0.000642280662677451	1.1900814164065	-5	-5
D003093	1.78179693572243	0.362444773941055	0.72403407235444	0.770888814699825	0.782600886927521	-1.17295398299527	-5
Healthy	0.41665049100472	-0.579532646923747	-5	-5	1.81786431508473	0.0621154782168488	-5
Healthy	0.419821971792919	-5	-0.569425115953135	-0.892383070008216	1.94715629264219	-0.280660425032725	-5
Healthy	1.60145448863472	0.685893043721648	0.345432547499147	-1.06113017848701	1.58585288388622	0.327497886389404	-5
Healthy	0.9419817463884	0.0495048724861281	-0.185239813098929	-0.115873295893505	1.65863080273009	-0.364084184324402	-0.811240207047988
Healthy	1.48539671967484	1.41502078370048	-5	0.0570229329045221	1.40598836117239	0.424440587526477	0.092675037860882
Healthy	1.55837852531358	1.1451889450139	-0.74155428961335	0.124452054195514	1.4326544334612	0.16836192949269	-5
Healthy	1.15005363420581	-5	-1.39437177799238	-0.231139999157043	1.82657466659894	0.773150623033685	-5
Healthy	1.09808414643858	-5	-0.971306771606084	-5	1.90089549918846	0.502454433243893	-5
Healthy	1.60390853475634	1.1795974586203	0.547034667347564	-0.206628751081044	1.02066700452701	0.453459004209478	0.00188508390488022
Healthy	0.518517887991595	-5	-5	-5	1.85113972730934	0.39086271865719	-5
Healthy	1.73800264943331	1.16411988058082	0.147376387491267	-0.237343939160307	1.27437609669566	0.439817253974966	-5
Healthy	1.60476901377087	-0.260348556290623	-5	-5	1.45957506417427	-0.772473215062798	-0.651442034563543
Healthy	1.38285526844443	-5	-1.12262865413023	-0.973425881849665	1.81164684617603	0.0672568892381498	-5
Healthy	1.01749620080774	-2.08196966321512	-5	-5	1.93142857770797	0.145820818801547	-5
Healthy	0.962362231558233	-5	-0.764875735980538	-0.605776033227632	1.7830987463148	-0.576099081471583	-5
Healthy	1.71422243047295	0.104405161225936	-0.825852934902969	0.0619083996943086	1.43708879005138	0.3346929493563	-0.0471204163044629
Healthy	1.10647783811465	-1.70421305974839	-5	-5	1.88225340349077	-0.730393669160521	-1.51956185282218
Healthy	1.59380192838016	0.551340190543342	-5	-5	1.49902771912459	-5	-5
Healthy	1.70608422317532	-0.110183053676838	-0.356606549526847	-1.09355720618297	1.35896317319338	-2.07262963696098	-1.04599883231843
Healthy	1.83974702552018	0.636537040061483	0.398538921901917	-0.550845706946122	-0.0735649412037958	1.03053333823936	-0.27081090346048
Healthy	1.4501452964517	1.54799954528215	-0.369084199281594	-0.844603226295149	1.42498774825827	-0.0669330371897654	-5
Healthy	1.14700597359764	-2.15801519540989	-0.282720704572598	-5	1.91220031468549	-5	-5
Healthy	1.76518810690322	0.691013379500746	0.16542240081457	-5	1.28914395179545	-1.1624746905504	-5
Healthy	0.488265793559834	-5	-5	-5	0.0250230720885936	-5	-5
Healthy	0.937424102366349	0.0481270396638978	-0.194988763631795	-0.115006502546535	1.6617991550191	-0.24875169813603	-0.848446295457024
Healthy	1.53199733394076	-1.76321090059071	-5	0.00281809410122045	1.61804861995814	0.720010376909017	-5
Healthy	1.09598310874122	1.31417849371957	0.334331085850635	-0.431399377766681	1.2082144750679	1.30595079795855	0.33717562930678
Healthy	1.41111391296914	-2.06854212931099	-0.207531265089428	-0.921651950444643	1.70212297464663	-5	-2.70774392864352
Healthy	0.879059734597906	-0.387258515540594	-0.552748915524138	-5	1.84130483602674	-0.803602715562657	-5
Healthy	1.14719168421318	-1.11013827874181	-0.0825575123570476	-1.1157712303674	1.90784431064439	-0.18575240426808	-5
Healthy	1.138114410439	0.046210223646017	-0.448464615439202	-0.938849219071451	1.89138668281525	0.0402620490405693	0.344745853725188
Healthy	1.64339720169356	-5	-5	-5	1.39296869788814	-0.595919256900062	-5
Healthy	1.57734551677112	-0.276273491489097	0.803258359963836	-1.17574396237032	1.55183971215659	-0.57254635059868	-0.229663558904851
Healthy	1.03114255424008	-0.100037308553092	-0.564888566873507	-0.243143377869836	1.85121265364226	0.511086200555202	-5
Healthy	1.55703078069532	0.362883785478758	-1.46660929198245	0.091360909542409	1.64506456605721	-0.171888149871696	-5
Healthy	0.320709049587672	-5	-5	-5	1.96604321888304	0.656496841306835	-0.289003085083778
Healthy	1.30098070044273	-0.654998961821958	-5	0.225696871650654	1.74892337814491	0.675956970384772	-5
Healthy	1.23555066605684	-0.393736899488052	-0.678774514582824	-5	1.82105678782621	0.587338232071853	-5
Healthy	0.403513439966087	-1.12627261935332	-5	-0.339599408925717	1.62160838715614	0.068393679460304	1.04058691407983
Healthy	1.26888813829833	0.845906315974176	-0.370152249628418	0.136514466133511	1.31702312418415	-0.90173709762007	-0.386433001228715
Healthy	0.825131944317732	-0.738023808602187	-1.00445255052486	-5	1.94330260240508	0.216324278686668	-5
D003093	1.43513312019957	1.23511744020479	0.59607562930577	-0.187782071018796	1.43021038850182	-0.125732773303082	0.633310868994298
Healthy	1.07613341023971	1.07470529382907	-0.557661360374324	0.254182990661249	1.75970266238194	-0.675038846962645	-5
Healthy	1.79709773797871	-0.355315281604121	0.423422833366564	-0.196693137991322	1.22826943460543	0.406950437461211	-5
Healthy	1.50085974233534	-0.767156300376879	-0.519432574998306	-3.1249387366083	1.50827445387653	-1.44321521769297	-1.36622865391744
Healthy	1.57718952681539	-5	-5	-0.696803942579511	1.74316587747654	-0.310247303860843	-5
Healthy	0.329729321943786	-5	-5	-5	1.78112278239006	0.837079358945614	-0.236467189384359
Healthy	1.52820029475846	1.3797707523698	0.034812882337937	-0.820850519638851	1.42774245542902	0.274307978319055	-5
Healthy	0.375369108184124	-0.664161130420046	-5	-5	1.82894177427583	0.0798900150308385	-5
Healthy	0.791623289563575	-5	-5	-5	1.82033520947273	-0.0716553647351379	-5
Healthy	0.999301527394408	0.639479516594784	-2.74957999769111	-5	1.84592229277102	-0.341864536928131	-0.865599744081016
Healthy	1.07428311553727	1.08324239518931	-0.672048785431807	0.274691149485756	1.75121595728725	-1.22446236521904	-5
D003093	1.61541363497932	-0.225621738690245	-5	-3.04575749056067	1.63438364996077	0.655503396249793	-5
Healthy	1.7789538806553	0.0981485902008364	-0.37603781124527	-0.847895199107132	1.3675173069254	-0.0557098419304694	-5
Healthy	1.58399361016971	0.689503315565635	0.449203696278253	-5	1.35965831474644	0.207195273819796	0.454793046348038
Healthy	1.85425872238393	-5	-5	-5	1.29056835410157	-0.649693821120889	-5
Healthy	1.2599730640389	-0.00911528981158869	-0.360473669028537	-5	1.80462404448527	0.335492000995821	-5
Healthy	1.01429493264838	-5	-1.91973437266016	-0.519676798758645	1.83161795120002	-1.05222329153526	-0.247582750673518
D003093	1.41584123620495	-3.65757731917779	-0.682041075299047	-0.569167364852782	1.58469637581014	-0.603434534815101	-5
Healthy	1.31003531990058	-5	-5	-5	1.78311892647377	0.592865972047312	-5
D003093	1.628029287536	-0.308936198440259	0.931212175635481	0.209101970347214	1.53853678704501	-0.195778761652685	-5
Healthy	-5	-5	-5	-5	1.83705983025181	-5	-5
D003093	1.29795190855074	0.241996976802777	1.30937505094597	-0.526162815966931	1.48763378266813	-0.0271725602928634	0.586874114331544
D003093	1.55342872088208	0.282690072268218	0.78806367516212	0.0551297642929183	1.57714250042926	0.241242567364544	-5
Healthy	1.48872975556214	-0.579433696255307	0.401789852556354	-1.4171415377755	0.951937538094677	-1.8955128886876	0.973895506374343
Healthy	1.26754435749062	-0.331139042382065	-0.889747082646597	0.169212861166052	1.73145491095555	-0.740238933201335	1.10805093974387
Healthy	1.21125486865214	-5	-1.62948691040141	-0.422152178698217	1.77433861290634	1.06503828304054	-5
Healthy	1.41287112698657	-0.339115557585661	0.372567743391127	-0.740453900912978	1.8258517643909	0.155120355188351	-0.904726011901818
Healthy	1.45196518073965	0.721813087470113	-5	-5	1.73556409087786	0.402135805896485	-5
Healthy	1.57630160525822	1.25925405028148	-0.491012661363082	-0.0846265504301881	1.34264470646464	0.510141357743158	-0.0467043187977421
Healthy	1.44542437747318	-0.436708811627375	-1.21261037864789	-0.607795643629137	1.79855417854927	-2.18177410638604	-0.0779703854300877
Healthy	0.684022653659607	-0.32762502125392	-1.28158135817034	-0.699426253114566	1.89067654575853	0.7534528276193	-5
Healthy	0.844327414633536	-0.236055652840817	-0.897875144265474	-0.723883010836456	1.8873782600861	-0.571638394955997	-5
Healthy	0.791798682997407	-1.81360878430451	-0.754462657064006	0.165864304077713	1.12555770781412	1.036903435961	1.64661062854434
Healthy	-1.7026772857947	1.4322863830531	0.553742282723514	-1.61493022366806	1.09058673636752	0.850018535593396	-5
Healthy	0.928748573249753	-5	-5	-0.875528381080512	1.78906079875618	-1.30944953848964	-0.149359890311216
Healthy	1.49761374520364	-5	0.0753571441768494	-5	1.61609524788572	-5	-5
Healthy	1.53826977212	-0.666532573094629	-1.04508244626504	-1.51755520808173	1.41525237603862	0.00391268673848343	-5
D003093	1.47325640433863	-0.648145739521247	-2.10790539730952	-1.39794000867204	1.71247064449478	0.306322071470811	-5
D003093	1.26015418239213	-0.458657935609943	-1.34640161815671	-0.436685069958274	1.65030227658973	-1.69831905070642	1.12624215934568
Healthy	1.32319886746694	1.69709519655954	0.446648988165598	0.223534877753829	0.915413027432374	-5	-1.65797231191253
Healthy	-2.18508681872493	1.55807490231975	-1.15845283474345	-5	1.77227468006157	0.652436847126828	-5
Healthy	1.56819280333196	-5	-0.172546719770048	-5	1.59295922609839	0.750424304830775	-5
Healthy	1.19525880292432	0.148781517684524	-0.695251040512904	-1.63714069704132	1.52321380447875	-0.884622505720883	-1.24588110577459
Healthy	1.7849831866625	-0.384944695820278	0.405221672607903	-0.179555508741864	1.24812119572588	0.42908175442676	-5
Healthy	1.77598946206381	-5	-5	0.480478371069208	1.1971448716077	-5	-5
D003093	1.32826030899407	1.04109805461903	0.198093237740242	0.3276613024366	1.7002978688412	-5	-5
Healthy	1.50526233748126	-5	-0.996022758154463	-5	1.796285632634	-5	-1.12044539906103
Healthy	0.717909216151893	-0.401340785971871	-0.504136649517956	-0.230593131086402	1.76046681538883	-0.539207362420141	-5
D003093	1.89401339136409	-0.380020194166947	-0.549920330378311	0.154956243403338	0.453792135344474	-2.5003129173816	-5
Healthy	1.40081729855092	-5	-0.988091386650846	-0.739403957698091	1.79315425714697	0.713414093816578	-5
D003093	1.53240501990015	1.05790486220352	-0.636707748428918	0.0938627603371334	1.58079044893979	-1.96980521464325	-5
Healthy	0.529629232123621	-5	-1.79398412323666	-0.996711841173925	1.64036067240214	-0.890252762286771	-5
Healthy	1.69467459277006	-0.951014697429289	-1.27876662998272	0.0781812182659451	1.56824069144524	-0.525099314414733	-5
Healthy	0.985870870771977	-5	-5	-5	1.73302030021439	-5	-5
Healthy	1.78157882139331	-5	-0.558147824226708	-5	1.42701228146559	-1.51598503733244	-5
Healthy	1.13766737411903	-0.0871405248376451	-0.289104480737432	-5	1.78473458622123	0.477064792766908	0.767267209367473
Healthy	1.23851854924559	-5	-1.55268689117643	-5	1.68408818611179	-0.742369416122842	0.770111608061081
Healthy	0.53785056454772	0.768387218184346	-0.614322243481289	-1.2251182341812	1.81155918868476	0.221906941178184	-2.93554201077308
Healthy	1.42017597737136	0.075068609166044	0.13475705495005	0.140520612884692	1.45239540180261	-0.636331621889232	0.279128303972843
D003093	1.34947684912086	0.0844153983318603	0.890244358607241	-0.0447405029455357	1.61096587116546	1.30251599482192	-5
Healthy	0.957793031522191	-1.00418936832396	-1.33021838479146	-1.2308443092856	1.88834801017805	-0.676005797818026	-5
Healthy	1.00689584521863	0.607669436688243	-2.72124639904717	-5	1.84723496262757	-0.562170193591781	-0.969886247292407
Healthy	1.19614632799583	-5	-5	-5	1.69067894195189	-0.469723442318458	0.111873860224244
Healthy	1.30187127730517	-0.838542153028249	0.0247524018518241	-1.08661005636824	1.84381796466426	0.318626717029967	-5
D003093	1.61071668156159	1.14207552171867	-0.206132817609406	0.000221433724969148	1.32665716093504	0.58813719481919	-1.04263219156847
Healthy	1.38714662454176	-0.057030119929653	0.0618933355858114	-0.644395249041196	1.83134600259502	-0.423060035665107	-5
Healthy	0.240978338829593	-1.13637977972968	-0.7454760913143	-0.536569908097198	1.81670127585964	1.11557456857468	-5
Healthy	1.06592238460772	-5	-1.74472749489669	-0.231066057813219	1.83540657052346	0.776158339887254	-5
Healthy	1.58447766096693	0.129274084988542	0.339473304551539	-0.211082516097931	1.5907952609418	-0.377133470982006	-0.743619046968359
Healthy	1.05169341291682	-5	-1.73945162736302	-0.226930659514038	1.84074194548159	0.787010360436987	-5
Healthy	1.40134866362015	-1.20978522975602	0.955442398423812	0.0259527278938151	0.205293704620416	-5	-5
D003093	1.31563704868941	0.561119280030942	0.556893221884698	-0.199399757150179	1.63884962174211	-0.198082027658608	-0.639425518603367
Healthy	1.27149403190258	-5	-1.4990777608097	-5	1.68528212833413	-0.79171992145469	0.774059072930616
Healthy	0.860819955687257	-0.637366754727643	-0.975637495646718	-5	1.93861723035276	0.284383353680256	-5
Healthy	1.58534802392764	0.646405686916079	-5	-1.32084475871665	1.0874197099723	-0.298915793061145	1.02786759760518
D003093	1.31359960409852	0.574467659124187	0.54061724032821	-0.158784483848455	1.64179604331755	-0.180028560674341	-0.569022447055352
Healthy	1.67411788908101	-0.341626047239485	-0.408301118280171	-1.32808698755841	1.08161262892543	-0.278477911478968	-0.25769916091552
Healthy	1.16647540599798	-0.937944752624646	-0.444615312282852	-0.432444329105216	1.46800049496501	-5	1.37155750727983
Healthy	1.70149113489922	-5	-5	-5	1.04816941006587	-5	-5
Healthy	0.544940719311844	-0.497695810944888	-1.52929557027721	-5	1.84142467231088	-0.670988784292632	-5
Healthy	1.78534813195023	0.232952932771053	-0.086668376193283	-1.2461872164353	1.18876963504903	-5	-5
Healthy	0.682364425459969	-0.514363737648883	-0.438827035247812	-0.0400670720958389	1.83077671532687	-0.198802165540851	-2.00612308505879
D003093	1.67846684334585	0.238698310062986	0.177873993043435	0.197313645968529	1.55584142139554	0.61888448499545	-5
Healthy	-5	-1.16462654752999	0.0280300807683789	-5	-2.29157909986529	1.99466959338096	-5
D003093	1.6731779070918	0.952374893617067	0.155779216820078	-0.155001238642457	1.38722693536405	-0.324221658325915	-5
Healthy	1.08649436992684	0.707168907050114	-1.54928912185308	-0.213319546803351	1.77867382641218	-2.79588001734407	-5
Healthy	1.02722970147925	0.0921133305460883	0.0273373739550708	0.118443302485447	1.42159405642853	-1.06248210798265	-0.36441573368877
Healthy	0.884791966586421	-0.853561864714225	-1.0189973100586	-0.582096718008771	1.82155996857444	-1.02300845469385	1.02173947039727
Healthy	0.795670115534057	-0.862519290615864	-0.346093170358302	-0.912147624836831	1.83900157056496	-0.985983770741636	-5
Healthy	1.378527624777	-5	-1.03654273988329	-0.806152180026442	1.8090265856443	0.040159117831352	-5
Healthy	1.82884961729285	-2.38090666937326	0.279956529198604	-0.232206152738853	1.19190072627978	-0.598289359610919	-2.68402965454308
Healthy	0.979732250836517	-0.964370172209561	-1.31425826139774	-1.19572423287091	1.88456382951085	-0.750385897655418	-5
Healthy	1.21866650900291	-0.806958927846758	-5	-0.713184386563414	1.71620824887704	-0.351113299484693	0.744127058763639
Healthy	1.52497194316396	0.71684772612825	-5	-0.751879540116397	1.03909035989995	-0.380395421620834	1.07724468627497
D003093	1.3083306639558	-5	-0.0907489397009499	-5	1.73126207545485	0.799870341188626	-5
Healthy	1.70262411625308	1.06769115252498	-0.49017941778772	0.228551770689046	0.981612959224311	-5	-0.0393437474570593
Healthy	1.44502475758136	0.250288230061403	-0.095473789970064	-0.0143939169475636	1.39197898299689	1.27221141220562	0.744671554164764
D003093	1.50425264096675	0.332682808058089	-0.429865862861032	-0.913568979343631	1.71237397178542	0.0222592397403042	-5
D003093	1.68089348164071	0.543439724318442	0.324379183106367	0.126020951837852	1.14253337272185	-1.80382381496003	-5
Healthy	0.936220595320375	-5	-5	-1.174898588402	1.9033389292287	0.633125934895278	-5
Healthy	1.17924750611619	0.171003490368599	-1.67019547783593	-0.516640963719313	1.82695339213208	-1.51215487988856	-0.234711526065202
